소유자명,생년월일,동호수,소유자_주소,아파트_소재지,도로명주소,건축물_연면적,거주형태,등기목적_분류,등기원인_년월일,근저당설정여부,근저당금액,보유기간,압류가압류,소유형태,세대유형,공유자수,단독소유자수
홍길동593,771103,1동191901,경기도 안양시 163번길 8,서울특별시 서초구 서초동 1234-56 제19층 제1901호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.03.04,Y,183250240,16년 7개월,없음,단독소유자,단독세대,0,1
홍길동594,561002,1동202002,"서울특별시 서초구 서초중앙로29길 28, 1662호",서울특별시 서초구 서초동 1234-56 제20층 제2002호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1994.02.01,Y,532273115,31년 8개월,없음,단독소유자,단독세대,0,1
홍길동595,720522,1동161604,"서울특별시 서초구 서초중앙로29길 28, 2441호",서울특별시 서초구 서초동 1234-56 제16층 제1604호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1996.03.15,N,0,29년 6개월,없음,단독소유자,단독세대,0,1
홍길동596,780521,1동141405,"서울특별시 서초구 서초중앙로29길 28, 1017호",서울특별시 서초구 서초동 1234-56 제14층 제1405호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2014.05.05,N,0,11년 5개월,없음,단독소유자,단독세대,0,1
홍길동597,620327,1동8807,서울특별시 강동구 278번길 30,서울특별시 서초구 서초동 1234-56 제8층 제807호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.08.12,N,0,16년 1개월,없음,단독소유자,단독세대,0,1
홍길동598,540408,1동8810,"서울특별시 서초구 서초중앙로29길 28, 646호",서울특별시 서초구 서초동 1234-56 제8층 제810호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.08.18,N,0,14년 1개월,없음,단독소유자,단독세대,0,1
홍길동599,600413,1동5509,"서울특별시 서초구 서초중앙로29길 28, 1636호",서울특별시 서초구 서초동 1234-56 제5층 제509호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2003.04.07,N,0,22년 6개월,없음,단독소유자,단독세대,0,1
홍길동600,480801,1동141410,미국 캘리포니아주 265번길 56,서울특별시 서초구 서초동 1234-56 제14층 제1410호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1996.03.21,Y,297912418,29년 6개월,없음,단독소유자,단독세대,0,1
홍길동601,630428,1동171706,서울특별시 서초구 211번길 41,서울특별시 서초구 서초동 1234-56 제17층 제1706호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2003.02.26,Y,210241524,22년 7개월,없음,단독소유자,단독세대,0,1
홍길동602,610211,1동252503,서울특별시 강남구 5번길 7,서울특별시 서초구 서초동 1234-56 제25층 제2503호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2023.06.19,N,0,2년 3개월,없음,단독소유자,단독세대,0,1
홍길동603,580510,1동191903,서울특별시 강동구 174번길 91,서울특별시 서초구 서초동 1234-56 제19층 제1903호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1994.10.14,N,0,30년 12개월,없음,단독소유자,단독세대,0,1
홍길동604,601228,1동232303,서울특별시 마포구 241번길 90,서울특별시 서초구 서초동 1234-56 제23층 제2303호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1991.08.13,Y,176262044,34년 1개월,없음,단독소유자,단독세대,0,1
홍길동605,651006,1동171710,서울특별시 마포구 186번길 57,서울특별시 서초구 서초동 1234-56 제17층 제1710호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2016.03.05,Y,470712545,9년 7개월,없음,단독소유자,단독세대,0,1
홍길동606,771107,1동111102,"서울특별시 서초구 서초중앙로29길 28, 713호",서울특별시 서초구 서초동 1234-56 제11층 제1102호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1994.10.14,Y,512582336,30년 12개월,없음,단독소유자,단독세대,0,1
홍길동607,700901,1동7701,서울특별시 송파구 99번길 66,서울특별시 서초구 서초동 1234-56 제7층 제701호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1997.06.02,N,0,28년 4개월,없음,단독소유자,단독세대,0,1
홍길동608,470618,1동212101,"서울특별시 서초구 서초중앙로29길 28, 1977호",서울특별시 서초구 서초동 1234-56 제21층 제2101호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2003.07.13,Y,542079853,22년 2개월,없음,단독소유자,단독세대,0,1
홍길동609,720612,1동151507,서울특별시 영등포구 139번길 90,서울특별시 서초구 서초동 1234-56 제15층 제1507호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2000.04.16,N,0,25년 5개월,없음,단독소유자,단독세대,0,1
홍길동610,931103,1동181802,"서울특별시 서초구 서초중앙로29길 28, 442호",서울특별시 서초구 서초동 1234-56 제18층 제1802호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2019.03.12,N,0,6년 6개월,없음,단독소유자,단독세대,0,1
홍길동611,470201,1동252506,서울특별시 마포구 122번길 100,서울특별시 서초구 서초동 1234-56 제25층 제2506호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2017.08.21,N,0,8년 1개월,없음,단독소유자,단독세대,0,1
홍길동612,661205,1동4403,"서울특별시 서초구 서초중앙로29길 28, 600호",서울특별시 서초구 서초동 1234-56 제4층 제403호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2014.11.08,Y,240745585,10년 11개월,없음,단독소유자,단독세대,0,1
홍길동613,820621,1동171704,"서울특별시 서초구 서초중앙로29길 28, 426호",서울특별시 서초구 서초동 1234-56 제17층 제1704호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2020.12.22,N,0,4년 9개월,없음,단독소유자,단독세대,0,1
홍길동614,560206,1동6609,경기도 고양시 95번길 65,서울특별시 서초구 서초동 1234-56 제6층 제609호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2021.03.28,N,0,4년 6개월,없음,단독소유자,단독세대,0,1
홍길동615,650520,1동222205,서울특별시 서초구 203번길 82,서울특별시 서초구 서초동 1234-56 제22층 제2205호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2002.01.21,Y,387579743,23년 8개월,없음,단독소유자,단독세대,0,1
홍길동616,780202,1동131301,"서울특별시 서초구 서초중앙로29길 28, 1253호",서울특별시 서초구 서초동 1234-56 제13층 제1301호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2013.12.22,Y,508485405,11년 9개월,없음,단독소유자,단독세대,0,1
홍길동617,751103,1동252506,서울특별시 마포구 186번길 90,서울특별시 서초구 서초동 1234-56 제25층 제2506호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2005.05.25,N,0,20년 4개월,없음,단독소유자,단독세대,0,1
홍길동618,750302,1동151508,서울특별시 영등포구 98번길 30,서울특별시 서초구 서초동 1234-56 제15층 제1508호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.08.05,N,0,16년 2개월,없음,단독소유자,단독세대,0,1
홍길동619,780613,1동141406,서울특별시 강동구 215번길 4,서울특별시 서초구 서초동 1234-56 제14층 제1406호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1999.10.06,N,0,26년 0개월,없음,단독소유자,단독세대,0,1
홍길동620,480511,1동171707,광주광역시 서구 201번길 61,서울특별시 서초구 서초동 1234-56 제17층 제1707호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2019.04.16,N,0,6년 5개월,없음,단독소유자,단독세대,0,1
홍길동621,831102,1동4406,경기도 고양시 223번길 21,서울특별시 서초구 서초동 1234-56 제4층 제406호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2013.08.26,Y,183809454,12년 1개월,없음,공유자,공유세대,2,0
홍길동622,580621,1동212107,서울특별시 강동구 7번길 40,서울특별시 서초구 서초동 1234-56 제21층 제2107호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1996.12.12,N,0,28년 10개월,없음,단독소유자,단독세대,0,1
홍길동623,850803,1동131307,"서울특별시 서초구 서초중앙로29길 28, 1614호",서울특별시 서초구 서초동 1234-56 제13층 제1307호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2009.08.26,N,0,16년 1개월,없음,단독소유자,단독세대,0,1
홍길동624,790311,1동9910,서울특별시 송파구 296번길 43,서울특별시 서초구 서초동 1234-56 제9층 제910호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.08.01,Y,270812008,16년 2개월,없음,단독소유자,단독세대,0,1
홍길동625,710217,1동212105,경기도 고양시 76번길 80,서울특별시 서초구 서초동 1234-56 제21층 제2105호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2013.03.12,Y,218050610,12년 6개월,없음,단독소유자,단독세대,0,1
홍길동626,590421,1동131310,"서울특별시 서초구 서초중앙로29길 28, 2041호",서울특별시 서초구 서초동 1234-56 제13층 제1310호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1988.06.20,Y,360379980,37년 3개월,없음,단독소유자,단독세대,0,1
홍길동627,550210,1동252504,서울특별시 영등포구 97번길 77,서울특별시 서초구 서초동 1234-56 제25층 제2504호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2017.12.27,Y,442860805,7년 9개월,없음,단독소유자,단독세대,0,1
홍길동628,800101,1동151502,서울특별시 송파구 105번길 19,서울특별시 서초구 서초동 1234-56 제15층 제1502호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.07.18,N,0,5년 2개월,없음,단독소유자,단독세대,0,1
홍길동629,410209,1동8810,"서울특별시 서초구 서초중앙로29길 28, 1920호",서울특별시 서초구 서초동 1234-56 제8층 제810호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2014.02.02,Y,579350844,11년 8개월,없음,단독소유자,단독세대,0,1
홍길동630,710311,1동191901,"서울특별시 서초구 서초중앙로29길 28, 2055호",서울특별시 서초구 서초동 1234-56 제19층 제1901호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1997.10.27,N,0,27년 11개월,없음,단독소유자,단독세대,0,1
홍길동631,751002,1동252503,"서울특별시 서초구 서초중앙로29길 28, 1428호",서울특별시 서초구 서초동 1234-56 제25층 제2503호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.09.06,N,0,14년 0개월,없음,단독소유자,단독세대,0,1
홍길동632,710214,1동4408,서울특별시 강남구 185번길 46,서울특별시 서초구 서초동 1234-56 제4층 제408호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2016.03.18,N,0,9년 6개월,없음,단독소유자,단독세대,0,1
홍길동633,680225,1동9901,"서울특별시 서초구 서초중앙로29길 28, 1938호",서울특별시 서초구 서초동 1234-56 제9층 제901호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1988.01.02,N,0,37년 9개월,없음,단독소유자,단독세대,0,1
홍길동634,780317,1동141407,"서울특별시 서초구 서초중앙로29길 28, 1053호",서울특별시 서초구 서초동 1234-56 제14층 제1407호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2021.12.23,Y,231626462,3년 9개월,없음,단독소유자,단독세대,0,1
홍길동635,660408,1동2206,울산광역시 남구 103번길 76,서울특별시 서초구 서초동 1234-56 제2층 제206호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2000.03.13,N,0,25년 6개월,없음,단독소유자,단독세대,0,1
홍길동636,950509,1동181807,서울특별시 마포구 4번길 81,서울특별시 서초구 서초동 1234-56 제18층 제1807호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1989.04.11,N,0,36년 6개월,없음,단독소유자,단독세대,0,1
홍길동637,560820,1동181807,서울특별시 강남구 147번길 58,서울특별시 서초구 서초동 1234-56 제18층 제1807호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1995.04.07,Y,397350722,30년 6개월,없음,단독소유자,단독세대,0,1
홍길동638,750512,1동222204,"서울특별시 서초구 서초중앙로29길 28, 978호",서울특별시 서초구 서초동 1234-56 제22층 제2204호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1999.01.10,N,0,26년 9개월,없음,단독소유자,단독세대,0,1
홍길동639,831213,1동161607,서울특별시 서초구 171번길 27,서울특별시 서초구 서초동 1234-56 제16층 제1607호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2023.10.10,Y,361241692,1년 11개월,없음,단독소유자,단독세대,0,1
홍길동640,661002,1동2205,부산광역시 해운대구 55번길 1,서울특별시 서초구 서초동 1234-56 제2층 제205호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1996.06.07,Y,577548827,29년 4개월,없음,단독소유자,단독세대,0,1
홍길동641,600721,1동3302,서울특별시 영등포구 191번길 10,서울특별시 서초구 서초동 1234-56 제3층 제302호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2018.12.22,N,0,6년 9개월,없음,단독소유자,단독세대,0,1
홍길동642,771208,1동202009,경기도 용인시 8번길 15,서울특별시 서초구 서초동 1234-56 제20층 제2009호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1987.12.23,N,0,37년 9개월,없음,단독소유자,단독세대,0,1
홍길동643,720102,1동161607,서울특별시 강남구 204번길 87,서울특별시 서초구 서초동 1234-56 제16층 제1607호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2015.05.23,N,0,10년 4개월,없음,단독소유자,단독세대,0,1
홍길동644,761109,1동242408,경기도 고양시 104번길 35,서울특별시 서초구 서초동 1234-56 제24층 제2408호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2015.07.18,Y,601708670,10년 2개월,없음,단독소유자,단독세대,0,1
홍길동645,560512,1동131308,"서울특별시 서초구 서초중앙로29길 28, 1049호",서울특별시 서초구 서초동 1234-56 제13층 제1308호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1999.09.18,Y,680386768,26년 0개월,없음,단독소유자,단독세대,0,1
홍길동646,550712,1동111103,전라남도 여수시 209번길 23,서울특별시 서초구 서초동 1234-56 제11층 제1103호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1989.06.14,Y,668687078,36년 3개월,없음,단독소유자,단독세대,0,1
홍길동647,611115,1동191903,서울특별시 송파구 71번길 43,서울특별시 서초구 서초동 1234-56 제19층 제1903호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2007.06.18,Y,269843981,18년 3개월,없음,단독소유자,단독세대,0,1
홍길동648,820227,1동181809,서울특별시 마포구 72번길 27,서울특별시 서초구 서초동 1234-56 제18층 제1809호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2018.11.06,N,0,6년 11개월,없음,단독소유자,단독세대,0,1
홍길동649,810913,1동141404,서울특별시 강동구 60번길 42,서울특별시 서초구 서초동 1234-56 제14층 제1404호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2001.11.15,N,0,23년 10개월,없음,단독소유자,단독세대,0,1
홍길동650,560926,1동6602,서울특별시 영등포구 97번길 92,서울특별시 서초구 서초동 1234-56 제6층 제602호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1991.04.18,Y,362623455,34년 5개월,없음,단독소유자,단독세대,0,1
홍길동651,900207,1동232302,경기도 성남시 9번길 4,서울특별시 서초구 서초동 1234-56 제23층 제2302호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2000.11.13,N,0,24년 10개월,없음,단독소유자,단독세대,0,1
홍길동652,710410,1동202008,충청북도 청주시 176번길 50,서울특별시 서초구 서초동 1234-56 제20층 제2008호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1995.08.11,N,0,30년 1개월,없음,공유자,공유세대,2,0
홍길동653,540214,1동212106,경기도 고양시 197번길 97,서울특별시 서초구 서초동 1234-56 제21층 제2106호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.08.25,N,0,5년 1개월,없음,단독소유자,단독세대,0,1
홍길동654,640203,1동242402,"서울특별시 서초구 서초중앙로29길 28, 1133호",서울특별시 서초구 서초동 1234-56 제24층 제2402호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.01.11,Y,496749289,14년 8개월,없음,공유자,공유세대,2,0
홍길동655,661105,1동232301,서울특별시 서초구 211번길 13,서울특별시 서초구 서초동 1234-56 제23층 제2301호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2018.05.23,Y,619015538,7년 4개월,없음,단독소유자,단독세대,0,1
홍길동656,601004,1동171703,"서울특별시 서초구 서초중앙로29길 28, 300호",서울특별시 서초구 서초동 1234-56 제17층 제1703호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1998.10.11,N,0,26년 12개월,없음,단독소유자,단독세대,0,1
홍길동657,530401,1동252503,서울특별시 강남구 102번길 62,서울특별시 서초구 서초동 1234-56 제25층 제2503호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2003.11.19,N,0,21년 10개월,없음,단독소유자,단독세대,0,1
홍길동658,680305,1동202001,경상북도 포항시 60번길 13,서울특별시 서초구 서초동 1234-56 제20층 제2001호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2016.09.23,N,0,9년 0개월,없음,단독소유자,단독세대,0,1
홍길동659,620802,1동191907,"서울특별시 서초구 서초중앙로29길 28, 536호",서울특별시 서초구 서초동 1234-56 제19층 제1907호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2022.07.17,Y,308630770,3년 2개월,없음,단독소유자,단독세대,0,1
홍길동660,360303,1동232304,"서울특별시 서초구 서초중앙로29길 28, 596호",서울특별시 서초구 서초동 1234-56 제23층 제2304호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.08.03,Y,317727102,14년 2개월,없음,단독소유자,단독세대,0,1
홍길동661,520218,1동8803,"서울특별시 서초구 서초중앙로29길 28, 2485호",서울특별시 서초구 서초동 1234-56 제8층 제803호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2017.01.17,N,0,8년 8개월,없음,단독소유자,단독세대,0,1
홍길동662,740110,1동9908,경기도 안양시 137번길 75,서울특별시 서초구 서초동 1234-56 제9층 제908호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.04.04,N,0,16년 6개월,없음,단독소유자,단독세대,0,1
홍길동663,681105,1동4408,대전광역시 중구 278번길 10,서울특별시 서초구 서초동 1234-56 제4층 제408호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1997.11.25,Y,428208371,27년 10개월,없음,단독소유자,단독세대,0,1
홍길동664,500702,1동121207,"서울특별시 서초구 서초중앙로29길 28, 1024호",서울특별시 서초구 서초동 1234-56 제12층 제1207호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1997.10.27,N,0,27년 11개월,없음,단독소유자,단독세대,0,1
홍길동665,650914,1동222203,"서울특별시 서초구 서초중앙로29길 28, 2064호",서울특별시 서초구 서초동 1234-56 제22층 제2203호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2003.10.01,Y,225669959,22년 0개월,없음,공유자,공유세대,2,0
홍길동666,360609,1동161606,"서울특별시 서초구 서초중앙로29길 28, 697호",서울특별시 서초구 서초동 1234-56 제16층 제1606호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2014.08.17,N,0,11년 1개월,없음,단독소유자,단독세대,0,1
홍길동667,730618,1동222202,서울특별시 강동구 173번길 12,서울특별시 서초구 서초동 1234-56 제22층 제2202호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1995.09.08,N,0,30년 1개월,없음,단독소유자,단독세대,0,1
홍길동668,810507,1동232307,서울특별시 서초구 290번길 25,서울특별시 서초구 서초동 1234-56 제23층 제2307호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1989.10.26,Y,113084227,35년 11개월,없음,단독소유자,단독세대,0,1
홍길동669,911218,1동8808,서울특별시 영등포구 152번길 25,서울특별시 서초구 서초동 1234-56 제8층 제808호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2002.10.26,N,0,22년 11개월,없음,단독소유자,단독세대,0,1
홍길동670,630608,1동242405,"서울특별시 서초구 서초중앙로29길 28, 850호",서울특별시 서초구 서초동 1234-56 제24층 제2405호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2021.10.03,Y,125159035,3년 12개월,없음,단독소유자,단독세대,0,1
홍길동671,740701,1동101008,"서울특별시 서초구 서초중앙로29길 28, 1643호",서울특별시 서초구 서초동 1234-56 제10층 제1008호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2017.10.14,Y,685072385,7년 11개월,없음,단독소유자,단독세대,0,1
홍길동672,631004,1동141406,강원특별자치도 춘천시 219번길 81,서울특별시 서초구 서초동 1234-56 제14층 제1406호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2018.02.09,N,0,7년 7개월,없음,단독소유자,단독세대,0,1
홍길동673,700326,1동232307,"서울특별시 서초구 서초중앙로29길 28, 2293호",서울특별시 서초구 서초동 1234-56 제23층 제2307호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.02.11,N,0,2년 7개월,없음,단독소유자,단독세대,0,1
홍길동674,620408,1동212110,"서울특별시 서초구 서초중앙로29길 28, 1265호",서울특별시 서초구 서초동 1234-56 제21층 제2110호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2022.01.18,N,0,3년 8개월,없음,단독소유자,단독세대,0,1
홍길동675,741001,1동202010,서울특별시 서초구 197번길 27,서울특별시 서초구 서초동 1234-56 제20층 제2010호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1989.04.28,Y,382340830,36년 5개월,없음,단독소유자,단독세대,0,1
홍길동676,750306,1동5501,"서울특별시 서초구 서초중앙로29길 28, 1983호",서울특별시 서초구 서초동 1234-56 제5층 제501호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1999.07.15,N,0,26년 2개월,없음,단독소유자,단독세대,0,1
홍길동677,670723,1동6607,"서울특별시 서초구 서초중앙로29길 28, 512호",서울특별시 서초구 서초동 1234-56 제6층 제607호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.05.07,N,0,2년 4개월,없음,단독소유자,단독세대,0,1
홍길동678,610116,1동141408,서울특별시 강동구 269번길 44,서울특별시 서초구 서초동 1234-56 제14층 제1408호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1998.12.22,Y,546503747,26년 9개월,없음,단독소유자,단독세대,0,1
홍길동679,610709,1동111104,서울특별시 서초구 112번길 41,서울특별시 서초구 서초동 1234-56 제11층 제1104호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.11.23,N,0,4년 10개월,없음,단독소유자,단독세대,0,1
홍길동680,621012,1동2208,"서울특별시 서초구 서초중앙로29길 28, 190호",서울특별시 서초구 서초동 1234-56 제2층 제208호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.05.12,Y,312242363,14년 4개월,없음,단독소유자,단독세대,0,1
홍길동681,600806,1동202009,"서울특별시 서초구 서초중앙로29길 28, 1602호",서울특별시 서초구 서초동 1234-56 제20층 제2009호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2019.01.25,N,0,6년 8개월,없음,단독소유자,단독세대,0,1
홍길동682,640109,1동101008,경기도 용인시 48번길 79,서울특별시 서초구 서초동 1234-56 제10층 제1008호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2007.04.14,Y,544199067,18년 5개월,없음,단독소유자,단독세대,0,1
홍길동683,590220,1동222203,"서울특별시 서초구 서초중앙로29길 28, 374호",서울특별시 서초구 서초동 1234-56 제22층 제2203호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1999.01.26,N,0,26년 8개월,없음,단독소유자,단독세대,0,1
홍길동684,670527,1동5508,"서울특별시 서초구 서초중앙로29길 28, 376호",서울특별시 서초구 서초동 1234-56 제5층 제508호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1988.03.08,Y,454346812,37년 7개월,없음,단독소유자,단독세대,0,1
홍길동685,660917,1동6603,서울특별시 서초구 140번길 66,서울특별시 서초구 서초동 1234-56 제6층 제603호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.06.19,Y,509153457,5년 3개월,없음,단독소유자,단독세대,0,1
홍길동686,671208,1동212101,경기도 용인시 233번길 23,서울특별시 서초구 서초동 1234-56 제21층 제2101호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2011.09.26,N,0,14년 0개월,없음,단독소유자,단독세대,0,1
홍길동687,441213,1동222209,"서울특별시 서초구 서초중앙로29길 28, 2355호",서울특별시 서초구 서초동 1234-56 제22층 제2209호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1992.07.06,Y,532160177,33년 3개월,없음,단독소유자,단독세대,0,1
홍길동688,860403,1동111102,"서울특별시 서초구 서초중앙로29길 28, 618호",서울특별시 서초구 서초동 1234-56 제11층 제1102호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2020.01.11,N,0,5년 8개월,없음,단독소유자,단독세대,0,1
홍길동689,721125,1동202003,"서울특별시 서초구 서초중앙로29길 28, 983호",서울특별시 서초구 서초동 1234-56 제20층 제2003호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1991.04.15,Y,537960194,34년 5개월,없음,단독소유자,단독세대,0,1
홍길동690,630607,1동151501,경기도 고양시 239번길 92,서울특별시 서초구 서초동 1234-56 제15층 제1501호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2007.06.02,N,0,18년 4개월,없음,공유자,공유세대,2,0
홍길동691,571010,1동181809,"서울특별시 서초구 서초중앙로29길 28, 1876호",서울특별시 서초구 서초동 1234-56 제18층 제1809호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2009.06.07,N,0,16년 4개월,없음,단독소유자,단독세대,0,1
홍길동692,381223,1동3301,서울특별시 서초구 6번길 13,서울특별시 서초구 서초동 1234-56 제3층 제301호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.07.11,Y,527974518,16년 2개월,없음,단독소유자,단독세대,0,1
홍길동693,850610,1동181810,"서울특별시 서초구 서초중앙로29길 28, 1522호",서울특별시 서초구 서초동 1234-56 제18층 제1810호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2013.09.02,Y,684839497,12년 1개월,없음,단독소유자,단독세대,0,1
홍길동694,770327,1동232308,서울특별시 영등포구 290번길 65,서울특별시 서초구 서초동 1234-56 제23층 제2308호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2016.04.03,Y,365266118,9년 6개월,없음,단독소유자,단독세대,0,1
홍길동695,660501,1동151510,서울특별시 강동구 113번길 6,서울특별시 서초구 서초동 1234-56 제15층 제1510호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1992.10.09,Y,375612151,33년 0개월,없음,단독소유자,단독세대,0,1
홍길동696,670328,1동252508,"서울특별시 서초구 서초중앙로29길 28, 103호",서울특별시 서초구 서초동 1234-56 제25층 제2508호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2021.02.22,Y,475785423,4년 7개월,없음,단독소유자,단독세대,0,1
홍길동697,701018,1동252506,경기도 안양시 191번길 61,서울특별시 서초구 서초동 1234-56 제25층 제2506호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2001.11.09,Y,400851830,23년 11개월,없음,단독소유자,단독세대,0,1
홍길동698,430511,1동171707,서울특별시 서초구 12번길 56,서울특별시 서초구 서초동 1234-56 제17층 제1707호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2018.03.18,Y,252068671,7년 6개월,없음,단독소유자,단독세대,0,1
홍길동699,580223,1동131307,서울특별시 서초구 128번길 60,서울특별시 서초구 서초동 1234-56 제13층 제1307호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1994.04.06,Y,202803234,31년 6개월,없음,단독소유자,단독세대,0,1
